Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
RELM,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,0.584423828125,-2.18674560221,3,8529,6,1032,10320
RELM,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.584423828125,-1.21,0,3417,11,0,4032
RELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.584423828125,0.846537840284,4,3084,1,339,4032
RELM,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.584423828125,1.38595613499,2,3023,3,400,4032
RELM,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,0.584423828125,-4.22,0,4033,2,530,5315
RELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.584423828125,0.64067182427,3,3023,2,400,4032
RELM,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,0.584423828125,-1.31859985927,1,5789,2,725,7267
RELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.584423828125,-2.55,0,3020,5,403,4032
RELM,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.584423828125,-0.438054675676,2,3459,4,463,4621
RELM,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.584423828125,-0.276424440498,5,13559,0,1588,15902
RELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,0.584423828125,-2.11,0,3024,1,403,4032
RELM,reward_low_FN_rate,realTraffic/speed_t4013.csv,0.584423828125,1.7360251845,5,1871,0,245,2495
RELM,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.584423828125,0.0,0,3428,0,0,4032
RELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.584423828125,-1.93704834091,1,3026,0,401,4032
RELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.584423828125,0.779197341057,1,3023,2,402,4032
RELM,reward_low_FN_rate,realTraffic/speed_7578.csv,0.584423828125,3.34242618091,4,840,2,112,1127
Totals,,,,-24.6609974599,157,299193,154,33338,365558
